time,ADC0,ADC2,ADC12,CPU_trigger,time/threshold
0.086865623597987,4095,184,24,0,230
1.9594215255929157,3528,145,21,0,72
3.90342216915451,4095,170,23,0,202
5.882823177962564,4009,165,23,0,176
7.832085835398175,3469,142,21,0,52
9.970211823587306,4095,282,31,0,418
11.895436126738787,4095,292,32,0,434
13.899220306542702,4095,239,28,0,356
16.131809018785134,4095,1013,93,0,984
18.057419271557592,3791,156,22,0,160
20.409936973592266,4095,241,28,0,362
22.523061792366207,3478,143,21,0,90
24.479405978810973,4095,211,25,0,308
26.548597067594528,4095,254,29,0,384
28.47857496479992,3868,159,22,0,162
30.44695355941076,4095,284,32,0,434
32.46999962476548,3358,138,20,0,86
34.32989026198629,4095,192,25,0,262
36.34407764277421,3584,147,21,0,66
38.58192255720496,3160,129,19,0,54
40.586711492040195,4095,203,25,0,282
42.67624993575737,4095,188,24,0,248
44.63168069953099,4095,278,31,0,412
46.727562434389256,4095,333,36,0,490
48.842523290775716,4095,281,31,0,440
51.02703173435293,4095,170,23,0,202
52.91715110524092,4095,183,24,0,232
54.87316457321867,4095,191,25,0,246
57.074729084037244,4095,184,24,0,236
59.17030688398518,4095,284,32,0,432
61.316095417016186,4095,176,23,0,214
63.30847872502636,4095,257,30,0,384
65.31388751219492,4095,228,27,0,340
67.29095217259601,4095,189,24,0,230
69.47329506196547,4095,295,32,0,442
71.51815806201193,3904,161,22,0,172
73.62907019036356,4095,222,26,0,328
75.80357353575528,3544,145,21,0,124
77.89169394655619,4095,335,36,0,492
79.91961500083562,4095,200,25,0,284
82.27404903958086,4095,231,27,0,346
84.18062239163555,4095,303,33,0,464
86.2409986895509,4095,222,27,0,336
88.29065538279247,4095,257,29,0,392
90.48124932358041,4095,218,26,0,320
92.56897295638919,4095,188,24,0,244
94.5230341803981,4095,202,25,0,268
96.6902867538156,3561,146,21,0,138
98.65057686599903,4095,397,41,0,584
100.69998864002991,4095,215,26,0,296
102.7566961843986,4095,279,31,0,432
