time,ADC0,ADC2,ADC12,CPU_trigger,time/threshold
0.07889384881127626,3887,160,22,0,152
2.02595882921014,3410,140,20,0,68
3.8523089431691915,4047,167,22,0,186
5.807588540366851,4095,181,24,0,204
7.7325292631285265,4095,244,27,0,370
9.51975569035858,4095,183,24,0,224
11.48305359040387,4095,343,36,0,520
13.432856889558025,4095,175,23,0,204
15.203453390393406,3793,156,22,0,50
17.104105642763898,4095,208,25,0,284
18.847277529537678,3830,158,22,0,158
20.90096678433474,4095,184,24,0,224
22.855285064782947,4095,244,28,0,356
24.865815649623983,4095,197,25,0,260
26.89781555440277,3581,146,21,0,100
28.953048917581327,3937,162,22,0,144
30.736718374770135,4095,183,24,0,228
32.61572142201476,4095,172,22,0,190
34.63462025101762,3856,158,22,0,136
36.49800112599041,4095,476,47,0,642
38.40870461217128,3774,155,22,0,136
40.32210297253914,3467,142,20,0,66
42.305445853970014,4095,207,25,0,290
44.120470880763605,4095,296,32,0,452
45.996150851016864,3406,140,21,0,52
48.020790906390175,3877,159,22,0,152
49.9669759896351,4095,321,34,0,480
52.13206693320535,4095,325,34,0,470
54.10489194316324,4095,184,24,0,224
55.99072572833393,4095,247,28,0,362
57.94707797560841,4095,202,25,0,264
59.911134679219685,4095,212,25,0,286
61.71701388398651,4095,304,33,0,464
63.560351029154845,4095,191,24,0,238
65.43225897999946,3894,160,22,0,156
67.3327183034271,4095,417,42,0,584
69.16420142923016,4095,208,25,0,296
71.19323973963037,4095,193,24,0,246
73.23913794243708,4095,348,36,0,520
75.25833019078709,4095,183,24,0,226
77.16980242915452,4095,226,26,0,334
79.06737954413984,3641,149,21,0,102
81.02019858756103,4095,169,23,0,176
82.72217526775785,3212,132,20,0,30
84.6534048152389,4095,170,23,0,178
86.59395840635989,4095,254,29,0,364
88.6392237675609,3720,153,21,0,122
90.60406375839375,4095,206,25,0,286
92.50783193681855,3539,145,21,0,104
94.62430767598562,4095,185,24,0,224
96.56328549899627,4095,169,23,0,174
98.38143408403266,3456,142,20,0,52
100.17800080322195,4095,178,23,0,190
102.14569708995987,3659,150,21,0,48
104.08842900802847,4095,282,31,0,426
106.04970160103403,4095,509,49,0,692
107.8704415281536,4095,198,25,0,252
109.86815670179203,4095,290,31,0,440
111.72005616198294,3910,161,22,0,148
113.6499702235451,4095,266,30,0,396
115.4629262839444,4020,166,22,0,180
117.42080216796603,4095,334,35,0,506
119.49356095714029,3953,162,22,0,154
121.52699769393075,4095,467,46,0,650
123.3804092676146,4095,172,23,0,170
125.39264231803827,4095,211,25,0,306
127.32480448158458,3554,146,21,0,28
129.15221597638447,3986,164,22,0,120
131.1339620448416,4095,173,23,0,190
133.088407328818,3970,164,22,0,154
135.08076683443505,4095,172,23,0,196
137.12278293713462,3831,158,22,0,138
139.21861456753686,4095,385,39,0,576
141.04532912315335,3504,143,21,0,62
142.8443614562275,4095,242,28,0,356
144.6346988065634,4095,444,44,0,624
146.5903232677374,3558,146,21,0,64
148.57396380323917,4095,491,48,0,670
150.45569013396744,4095,324,34,0,496
152.4054306728067,4095,272,30,0,404
154.54806372884195,3850,158,22,0,124
156.5452754177386,4095,248,29,0,362
158.50262638996355,4095,260,29,0,384
160.4070376480231,4095,316,34,0,484
162.38518112315796,4095,177,24,0,208
164.23508455662522,4095,351,37,0,516
166.1995066795498,394,14,10,1,4095
168.20979202596936,4095,187,24,0,232
170.25927706214134,3304,135,20,0,50
172.13985297596082,4095,310,33,0,468
174.08049568440765,4095,180,23,0,218
175.99466553796083,4000,165,22,0,158
177.83162685658317,4095,382,38,0,556
179.7208846010035,4095,185,24,0,228
181.68949487316422,3795,156,22,0,122
183.63937049394008,3864,159,22,0,84
185.53867569682188,3371,138,20,0,30
187.5034582669614,4095,211,25,0,284
189.51900918444153,4095,318,34,0,492
191.36660474620294,4095,177,23,0,206
193.36845563643146,4095,176,23,0,180
195.19611619436182,3374,139,21,0,50
197.15330585942138,4095,267,30,0,410
199.1868834703928,3803,156,22,0,122
201.14905741775874,4095,327,35,0,490
203.19939143036027,3865,159,22,0,66
204.96352249756455,4095,308,33,0,462
206.88816035178024,4095,178,23,0,216
208.8937608229462,4095,205,25,0,284
210.83739065902773,4095,199,25,0,258
212.99810700002126,4095,183,24,0,220
215.02666042314377,4095,178,23,0,186
216.8753059451701,4095,213,26,0,300
218.80670460837428,4095,185,24,0,220
220.7491999620106,4095,195,25,0,250
222.5600226339884,3693,152,21,0,112
224.43490657035727,4095,394,41,0,578
226.30284910835326,3709,153,22,0,52
228.17721678561065,3939,162,22,0,172
230.0819698559353,3950,163,22,0,172
231.90656825597398,3996,164,22,0,156
233.82753638504073,3567,147,21,0,120
235.8263660253724,3541,145,21,0,66
237.88721328997053,4095,431,43,0,628
239.7505575895775,4095,407,41,0,586
241.74227265897207,4095,229,26,0,332
243.6908439740073,4095,169,23,0,190
245.54725704563316,4095,651,60,0,778
247.56331110640895,4095,1186,104,0,1060
249.43082876200788,3711,153,21,0,138
251.54222645121627,4095,293,31,0,432
253.54721412877552,4095,193,25,0,260
255.59669097315054,4095,184,24,0,228
257.70724587200675,3541,145,21,0,46
259.7878846231615,4095,170,23,0,176
261.72410082875285,4095,256,29,0,386
263.5235643062042,4095,210,25,0,284
265.32833338237833,3974,164,22,0,154
267.2962267344119,3662,150,21,0,104
269.35880580660887,4095,182,24,0,218
271.2791086671641,3648,150,21,0,132
273.1195209923899,4095,240,27,0,354
274.90359056741,4095,191,24,0,234
276.8687135083601,4095,182,24,0,210
278.90650060074404,4095,190,24,0,240
280.75733317038976,4095,368,38,0,552
282.69829075119924,3526,145,21,0,50
284.60558965522796,4095,196,25,0,248
286.78140825079754,3719,153,21,0,122
288.7031823225552,4095,236,27,0,354
290.74052474519704,4095,192,24,0,252
292.71605765342247,4095,184,24,0,226
294.7966822619783,4095,467,46,0,650
296.76143709523603,3530,145,21,0,66
298.5272270567948,3841,158,22,0,130
300.4199330889387,4095,231,26,0,338
302.351793456357,4095,180,24,0,218
304.1868515063543,4095,180,23,0,204
306.14250031800475,4095,198,25,0,270
308.03660482843406,4095,225,26,0,330
310.0221165959956,3549,146,21,0,104
312.05181040696334,4095,192,25,0,248
314.01023287314456,4095,224,26,0,336
316.06574258580804,4030,166,22,0,180
317.89589320798405,4095,183,24,0,214
319.80733736255206,4095,171,23,0,190
