time,ADC0,ADC2,ADC12,CPU_trigger,time/threshold
0.08343433798290789,4095,627,63,0,780
1.7812951403902844,3969,163,24,0,154
3.415388718014583,4095,187,26,0,236
5.1689939895877615,3875,159,24,0,66
6.768365132040344,4095,226,29,0,332
8.33047859580256,3632,149,23,0,106
10.09511032642331,3454,142,23,0,50
11.866877884836867,3474,142,23,0,48
13.562087229220197,4095,180,26,0,216
15.334591883583926,3985,164,24,0,172
17.043001478770748,3798,156,24,0,154
18.787255289964378,4095,311,36,0,484
20.41106764075812,4095,268,32,0,410
22.127250990015455,3885,160,24,0,154
23.817232689936645,4095,199,27,0,276
25.480599783011712,4095,208,27,0,294
27.171570412814617,4095,171,25,0,206
28.939314946183003,4095,312,36,0,480
30.697043842752464,4095,284,34,0,434
32.40778412879445,4076,168,25,0,186
33.99066578154452,4095,711,70,0,832
35.69192259002011,4095,373,41,0,566
37.40074540104251,4095,213,28,0,304
39.0744916399708,4095,300,35,0,474
40.78402027476113,3848,158,24,0,160
42.47007668716833,4095,471,50,0,658
44.2092421844136,4095,561,57,0,736
45.91745252883993,4095,228,29,0,338
47.584436828736216,4095,376,41,0,576
49.31045423296746,4095,176,25,0,206
51.1386635400122,4095,377,41,0,588
52.93940850882791,3698,152,24,0,122
54.60786138440017,4095,490,51,0,662
56.23941971757449,4095,245,30,0,378
57.833903706632555,4095,181,26,0,224
59.518292706576176,4095,171,25,0,196
61.28996927314438,4095,194,27,0,258
62.928419889183715,3566,146,23,0,36
64.75193630100694,4095,181,26,0,224
66.4992314731935,4095,282,33,0,432
68.2074688343564,4095,504,52,0,692
69.80297318438534,4095,222,29,0,324
71.44359160657041,4095,233,29,0,344
73.14653635118157,4095,188,27,0,240
74.69529030041303,4005,164,24,0,172
76.54398625378963,4095,171,25,0,186
78.14311476214789,3358,137,22,0,64
79.85676052398048,4095,170,25,0,176
81.60451499000192,3537,145,23,0,82
83.22392668155953,4095,183,26,0,226
84.87252802797593,4095,208,27,0,292
86.50023217394482,4095,363,40,0,546
88.30091541842557,4095,282,33,0,440
89.90493968559895,4095,256,31,0,390
91.53564945596736,3440,141,23,0,34
93.30438657198101,3826,157,24,0,134
95.19841510173865,4095,231,29,0,344
96.82350522594061,4095,207,27,0,282
98.46395694476087,4095,174,26,0,204
100.0998300225474,3313,136,22,0,36
101.83733987261076,4095,169,25,0,188
103.59245662402827,4095,265,33,0,404
105.2549842420267,4086,168,25,0,174
106.98271925654262,3984,164,25,0,176
108.7351813511923,3286,135,22,0,48
110.54587363440078,3792,156,24,0,108
112.29716126760468,4095,179,26,0,208
113.98652611754369,3252,133,22,0,48
115.61446437879931,3769,155,24,0,134
117.36691592040006,4095,338,38,0,520
119.16639486758504,3516,144,23,0,48
120.95665770117193,4095,175,26,0,194
122.59184214880224,4095,221,28,0,314
124.22548133356031,3580,147,23,0,46
125.95425811840687,4078,168,25,0,194
127.68004993721843,4095,401,44,0,594
129.2336367968237,3912,160,24,0,156
130.91825401200913,4095,169,25,0,176
132.56999565998558,3611,148,24,0,48
134.29102402739227,4095,208,28,0,280
136.00085722876247,4095,313,37,0,474
137.77425304392818,3632,149,23,0,56
139.41548828443047,4095,221,28,0,324
141.0968068863731,4019,165,24,0,190
142.79465385118965,3603,148,23,0,48
144.51225357397925,3746,154,24,0,120
146.19994462816976,3416,140,22,0,50
147.92005059763324,4095,195,27,0,266
149.7123129835818,3413,140,23,0,44
151.31769001774956,3624,148,23,0,98
153.08004051214084,4095,178,26,0,218
154.86382581759244,3648,150,23,0,122
156.6638841003878,4095,1024,96,0,1020
158.44569957535714,4095,378,42,0,558
160.21848738519475,4095,355,40,0,544
161.9126906475285,4095,204,27,0,282
163.52390115719754,3970,163,24,0,160
165.24931341200136,4095,185,26,0,242
166.92693759559188,4095,206,27,0,288
168.73547761759255,4095,194,27,0,250
170.38840420159977,3929,162,24,0,158
172.1404813551344,4095,183,26,0,222
173.9081189747667,4095,178,26,0,214
175.65492493996862,3450,142,23,0,100
177.27947987255175,4095,290,34,0,452
179.10004026198294,4095,503,52,0,678
180.793242978747,3486,143,23,0,64
182.50015407043975,3287,134,22,0,48
184.1094377905829,4095,291,35,0,440
185.86163698439486,4095,195,27,0,244
187.62101787596475,4095,207,27,0,300
189.25436479481868,4095,184,26,0,220
190.93807009002194,4095,343,39,0,506
192.44553705654107,3947,162,24,0,176
194.1447289759526,4095,904,86,0,988
195.8817080303561,4095,378,42,0,562
197.53750210942235,3305,135,22,0,50
199.24216670100577,4095,313,36,0,484
200.8760152675677,4095,225,29,0,324
202.53748661279678,4095,272,32,0,418
204.24465206218883,3888,160,24,0,138
206.05955559003633,3929,162,24,0,154
207.8102498066146,3685,151,23,0,138
209.50467367318925,4095,172,25,0,204
211.18522210116498,3476,143,23,0,36
212.85802652756684,4095,204,27,0,286
214.50203780119773,4095,181,26,0,224
216.1795433483785,3556,145,23,0,50
217.88780661218334,3849,158,24,0,136
219.54682602873072,4095,276,33,0,424
221.17372781480663,3386,139,22,0,50
222.92259501642548,4095,220,28,0,324
224.6031639642315,4095,169,25,0,172
226.30247886758298,3372,138,22,0,48
227.9599180566147,3867,159,24,0,154
229.6728574061999,4095,276,33,0,426
231.20952227315865,4095,186,26,0,240
232.9653412560001,4095,183,26,0,230
234.78459252323955,4095,1083,101,0,1024
236.50961125676986,3938,161,24,0,170
238.16966255940497,4095,182,26,0,226
239.90770661761053,4095,171,25,0,202
241.4659473511856,3504,144,23,0,84
243.2204153072089,4095,172,25,0,190
244.93991587799974,3459,142,23,0,62
246.7631159259472,3752,154,24,0,120
248.52232628443744,3382,138,22,0,48
250.26814071275294,4095,1086,101,0,1038
251.93025304563344,4095,198,27,0,272
253.72927790717222,4095,254,31,0,386
255.41805269557517,4095,321,37,0,484
257.0364829454338,4095,264,32,0,404
258.78217673441395,4095,182,26,0,228
260.5323917280184,3580,147,23,0,34
262.2183017038042,4095,227,29,0,332
263.91010165121406,4095,201,27,0,268
265.66671100398526,4095,333,37,0,500
267.29680832254235,4095,526,54,0,690
268.9838900031755,3590,148,23,0,106
270.7588036590023,4095,207,27,0,290
272.4662441117689,4095,672,67,0,812
274.21731986419763,4095,222,28,0,338
275.8757764531765,4095,1040,97,0,1012
277.496398267569,3768,155,24,0,144
279.16228528996,4095,228,29,0,336
280.8573232732015,4095,265,32,0,426
282.63859847874846,4095,168,25,0,176
284.34133901214227,4095,220,28,0,320
285.94734790734947,3807,156,24,0,120
287.80811202316545,4095,199,27,0,266
289.46495146199595,4035,166,25,0,172
291.2044443343766,4095,301,35,0,458
292.86935787880793,4095,703,69,0,832
294.72073196363635,3668,150,23,0,48
296.4157606456429,4095,181,26,0,220
298.0156675099861,4095,502,52,0,688
299.58950723998714,4095,172,25,0,208
301.3698632788146,4095,232,29,0,346
303.1531056850217,4095,183,26,0,238
304.7297211899422,4095,188,27,0,250
306.3836149619892,3824,157,24,0,154
308.12527278997004,4095,344,38,0,518
309.8282039955957,3687,151,23,0,116
311.69610481359996,3684,151,23,0,118
313.44945508998353,3485,143,23,0,98
315.06343938433565,4095,390,42,0,578
316.8377712899819,4095,470,50,0,664
318.52474967879243,4095,357,40,0,538
320.2066730739316,4095,188,26,0,242
321.80245422315784,4095,174,25,0,218
323.62429170659743,4095,244,30,0,368
325.34278151975013,4095,267,32,0,416
327.05971919279546,4024,165,25,0,168
328.7816102330107,4095,232,29,0,344
330.3736216344405,3564,146,23,0,116
332.17929835116956,4095,432,46,0,614
333.83538622397464,4095,381,42,0,568
335.53418506437447,4095,169,25,0,188
337.2641393475933,4095,182,26,0,224
338.83203472883906,4095,295,35,0,458
340.5603943928145,4095,298,35,0,460
342.3513646927895,3797,155,24,0,140
344.09452984284144,3664,151,24,0,88
345.8182338490151,4095,193,27,0,252
347.55082684836816,4095,237,30,0,362
349.22233175241854,3463,142,23,0,50
351.01029271201696,3628,149,23,0,100
352.71774155599996,4095,200,27,0,278
354.40434041421395,4095,197,27,0,260
356.18434465676546,3946,162,25,0,154
357.9743379399879,4095,434,46,0,624
359.7172784899594,4095,351,39,0,536
361.31047904561274,4095,254,31,0,384
362.9354153163731,4095,201,27,0,280
364.79012321215123,4095,220,28,0,322
366.5523449231405,4095,412,45,0,596
368.2296939676162,4095,177,26,0,210
369.93057749280706,4095,226,29,0,328
371.77255448524375,4095,188,27,0,244
373.4145640259376,4095,253,32,0,376
375.1198905539932,4095,198,27,0,268
376.92712279839907,3619,148,23,0,40
378.69162100879475,4095,195,27,0,260
380.4944080176065,4095,201,27,0,268
382.1240942676086,4095,287,34,0,442
383.9082385955844,3528,145,23,0,68
385.6343371391995,4095,508,53,0,690
387.2407775121974,4095,208,27,0,298
389.04007928434294,4095,170,25,0,180
390.89281769120134,4095,177,26,0,226
392.6720876635518,4095,290,34,0,454
394.37169693561736,3944,162,24,0,172
396.0500141335651,4095,210,28,0,292
397.66392436774913,3921,161,24,0,160
399.53241469559725,4095,570,58,0,754
401.21683995157946,4095,170,25,0,178
402.9661187038291,3719,152,24,0,50
404.6093282287475,3594,147,23,0,90
406.24849223997444,4095,238,30,0,346
408.0338578177616,4095,175,25,0,192
409.60693212319165,4095,371,41,0,560
411.2996254315367,4095,953,90,0,994
413.1100844059838,3351,137,22,0,46
414.69610204477794,4095,395,43,0,568
416.3889711787924,4095,1228,113,0,1096
418.1783771594055,4095,187,26,0,242
419.78236521279905,4095,171,25,0,200
421.3968352788361,4095,300,35,0,472
423.17448882956523,4095,288,34,0,442
424.829801993561,4095,303,35,0,464
426.6652966456022,3528,145,23,0,102
428.3556449509924,4095,386,42,0,570
430.19073529401794,3874,159,24,0,136
431.86700228299014,3509,144,23,0,44
433.59897813072894,3643,150,23,0,116
435.31257706077304,4095,239,30,0,360
436.94442883855663,4095,218,28,0,308
438.7864586726064,3519,144,23,0,46
440.4203686956316,4095,408,44,0,592
442.176801478141,4095,245,30,0,364
443.811874290579,4095,318,37,0,490
445.51330373075325,4095,601,60,0,798
447.2045038900105,3898,161,24,0,162
448.9170797795523,4095,232,29,0,350
450.70071573439054,4095,207,27,0,288
452.419684840017,4095,252,31,0,384
454.1364690287737,4095,187,27,0,242
455.8286304579815,4095,211,28,0,300
457.5498725732323,4095,568,58,0,742
459.2992067587329,4095,238,30,0,356
460.9550135675818,4095,555,57,0,720
462.60957366775256,3856,158,24,0,154
464.277726136148,4095,297,35,0,452
465.9095433288021,3741,153,24,0,136
467.6642651791917,4095,3592,446,0,1688
469.36601929797325,4095,189,27,0,242
471.06414324918296,4032,166,25,0,174
472.75778890098445,3773,155,24,0,136
474.46124204958323,4095,271,33,0,420
476.10410887678154,3979,163,24,0,170
477.73465417476837,3589,147,23,0,80
479.49607927014586,4095,201,27,0,280
481.225276882411,3785,156,24,0,120
483.05262419895735,4095,396,43,0,576
484.8104302032152,4095,174,26,0,196
486.5659118683543,4095,277,33,0,432
488.1796363851754,3531,145,23,0,52
489.98881436756346,4095,194,27,0,256
491.68975775234867,4095,169,25,0,192
493.34847522876225,4095,453,48,0,628
495.081388400984,4095,272,33,0,428
496.7611151955789,4095,342,39,0,528
498.3197022732347,4095,182,26,0,234
500.03443164075725,4095,309,36,0,464
501.71114487957675,3793,156,24,0,158
503.3996514962055,4095,201,28,0,286
505.1059831175953,4095,340,38,0,518
506.7362674731994,4095,204,27,0,288
508.512507801177,4095,185,27,0,224
510.3804790287977,3559,146,23,0,64
512.0383437975543,4095,311,36,0,476
513.6983060960192,4095,197,27,0,270
515.4132049031323,4095,280,33,0,430
517.1174488947727,4051,166,25,0,174
518.940971405129,3686,151,23,0,84
520.7448372775689,4095,190,27,0,246
522.3755609508371,4095,1463,133,0,1152
524.0862568339799,3387,138,23,0,28
525.8597259593662,4095,367,41,0,546
527.5856032955926,3656,150,24,0,122
529.4620185483946,4095,262,32,0,402
531.1699003448011,3976,163,24,0,172
532.9217341287294,3971,163,25,0,160
534.6416555675678,3784,155,24,0,138
536.2849879956339,4095,187,26,0,228
537.8657648995286,4095,215,28,0,296
539.6032186731463,4095,180,26,0,212
541.2735568231437,4095,171,25,0,196
543.0862853829749,3736,153,24,0,84
544.8350138899405,4095,176,26,0,208
546.506407578825,4095,217,28,0,318
548.1622785697691,4095,193,27,0,260
549.7833163231844,4095,194,27,0,260
551.4819040483562,4095,1129,104,0,1028
553.105255168397,4095,177,26,0,208
554.8265075011877,4095,279,34,0,422
556.7225840239553,4095,201,27,0,280
558.3022519231308,4095,271,33,0,418
560.0104863392189,3551,145,23,0,98
561.7123737315414,4095,191,27,0,252
563.422405853984,4095,263,32,0,400
565.093087425339,3596,148,23,0,50
566.6970542038325,4095,196,27,0,260
568.3862154787639,4095,2780,249,0,1428
570.1635915176012,4095,338,38,0,516
571.7805031343596,4095,235,30,0,352
573.5241526411846,4095,196,27,0,262
575.2171814296162,226,7,11,1,4095
576.9795766551979,3595,148,23,0,100
578.68766325654,3445,141,23,0,52
580.4144932371564,3464,142,23,0,66
582.2825664039701,3762,154,24,0,136
583.9574295062339,4017,165,25,0,172
585.6274369447492,4095,559,57,0,728
587.5183215843281,4095,197,27,0,256
589.1439417439979,4095,473,50,0,678
590.8271813039901,4095,210,27,0,300
592.5624313009903,3969,163,25,0,154
594.3621420066338,4095,292,34,0,452
596.1308787483722,4095,183,26,0,232
597.8384154802188,4095,192,26,0,254
599.5479693863308,3668,150,23,0,100
601.2465849620057,3692,151,24,0,48
603.0170506176073,4095,172,25,0,196
604.8152832287597,4095,180,26,0,234
606.5664282456273,4095,357,40,0,532
608.538467753795,4095,291,34,0,450
610.1706689455314,4095,372,41,0,540
611.9207809343934,4095,586,59,0,736
613.5652501621516,4057,166,25,0,176
615.185998129542,4095,307,36,0,480
616.9936326177558,4095,297,35,0,454
618.7003591504181,3820,157,24,0,154
620.4221913288347,3623,148,23,0,122
622.1056867231382,4095,205,27,0,288
623.7125727705425,4095,248,31,0,386
625.3303547899704,3867,159,24,0,144
626.9265504392097,4095,185,26,0,210
628.6179210621631,4095,202,27,0,282
630.2292520456249,4095,508,52,0,690
631.9408016094239,4095,172,25,0,204
633.6804967565695,3705,152,23,0,132
635.4086209243396,3512,144,23,0,86
637.0425734684104,3740,153,24,0,104
638.7646882559638,4095,227,29,0,330
640.3721225559711,3451,141,23,0,44
642.1007047287421,3726,153,24,0,150
643.7518677240005,3749,154,24,0,104
645.4500714566093,4095,438,46,0,624
647.1683451788267,4095,174,25,0,192
648.9485492935637,3711,152,23,0,134
650.6556681955699,4095,235,30,0,346
652.4927532802103,4095,2007,180,0,1292
654.257701606024,4095,235,29,0,346
655.9404144899454,4095,192,27,0,240
657.6662372731371,4095,195,27,0,264
659.3509442619979,3408,139,22,0,50
661.0958694439614,3597,148,23,0,62
662.9088250843342,4095,259,32,0,410
664.6433147400385,4095,238,30,0,360
666.3037410824327,4095,178,26,0,208
667.9763929723995,4095,311,36,0,476
669.574711328838,4095,287,34,0,452
671.2128780010389,3363,138,22,0,48
672.932918990613,3582,147,23,0,72
674.6903171675513,3665,151,24,0,82
676.32085105835,3798,155,24,0,138
677.9804181663785,4095,247,30,0,372
679.6868730523856,4095,237,29,0,358
681.2943808952114,4095,176,26,0,218
683.0119482399896,4095,283,34,0,442
684.5467140956316,3523,144,23,0,64
686.2757277787896,4095,180,26,0,228
688.0452928171726,4095,178,26,0,210
689.8667726315325,3617,148,23,0,100
691.5630847566063,4095,207,28,0,298
693.1856409956235,4095,202,27,0,282
694.7877666731365,4095,189,26,0,244
696.5315400400432,4095,187,26,0,242
698.3389043275965,3532,145,23,0,46
700.0844801941421,3521,144,23,0,62
