time,ADC0,ADC2,ADC12,CPU_trigger,time/threshold
0.006755777751095593,3720,153,23,0,122
1.782642911071889,4095,199,26,0,260
3.519884094479494,4095,1460,128,0,1132
5.2327143277507275,4095,219,27,0,306
6.83395010069944,4034,166,23,0,158
8.6435112162726,4095,245,29,0,360
10.2903491940815,4075,168,24,0,164
12.056824071914889,4095,203,26,0,262
13.85109206289053,4095,224,27,0,314
15.529721321887337,3472,142,22,0,32
17.211420613573864,3728,153,22,0,66
18.86430668120738,4095,199,26,0,260
20.634535238146782,3735,154,23,0,48
22.24702867504675,4095,435,44,0,614
23.746079404838383,4095,247,29,0,370
25.31476494553499,3769,154,23,0,66
27.085871736868285,4095,194,26,0,244
28.76353755418677,4095,237,28,0,342
30.646270049968734,4095,314,35,0,488
32.484948753146455,3513,144,22,0,50
34.24638650484849,4095,226,27,0,314
35.871207647258416,4095,317,35,0,486
37.50835756456945,4095,248,29,0,356
39.13998995558359,4095,190,25,0,232
40.91115896042902,4095,231,28,0,340
42.59843108744826,3758,154,23,0,56
44.198612692416646,4095,182,25,0,192
45.88348551595118,4095,200,26,0,256
47.507585109677166,4095,209,26,0,278
49.20966363127809,4095,1595,139,0,1178
50.78628010523971,4095,210,26,0,284
52.45968813786749,3890,159,23,0,118
54.020218106219545,4095,589,57,0,750
55.65792729170062,4095,265,31,0,398
57.302451854920946,4095,480,48,0,664
58.937920199357904,4095,308,34,0,458
60.62058840272948,3494,143,22,0,48
62.23570346040651,4095,872,80,0,944
63.777887701406144,4095,197,26,0,252
65.47157729719765,4095,332,36,0,486
67.23578821041156,4095,170,24,0,176
69.00877986045089,4075,167,23,0,178
70.78996981040109,4095,195,26,0,248
72.55627353058662,3600,148,22,0,48
74.19667308265343,4084,168,23,0,128
75.8441161493538,4095,186,25,0,218
77.53363590489607,4095,424,44,0,612
79.20791701460257,4095,266,31,0,388
81.02045254863333,4095,284,32,0,420
82.64297080761753,3889,160,23,0,136
84.38682182156481,4095,1203,107,0,1056
86.13859578815755,4095,188,25,0,226
87.89173028816003,3827,157,23,0,138
89.64365764101967,4095,210,26,0,288
91.38925740274135,3826,157,23,0,122
93.3000874548452,4095,184,25,0,214
95.00832354242448,3975,163,23,0,126
96.65650493884459,3724,153,23,0,104
98.32004602707457,4095,374,40,0,546
100.01595534372609,3959,163,23,0,154
101.77005465351976,4095,209,26,0,272
103.46529309439939,4095,252,29,0,366
105.15353613335174,4095,545,53,0,710
106.8747363659786,4095,303,34,0,452
108.56572441046592,4095,345,37,0,500
110.19493423856329,4095,169,24,0,154
111.8887359885266,4095,192,26,0,240
113.38786623859778,4095,187,25,0,220
115.05311860074289,4095,200,26,0,262
116.69683199375868,3969,163,23,0,160
118.43767601042055,3649,150,22,0,48
120.14938487391919,4084,167,24,0,156
121.72619833156932,4095,208,26,0,272
123.52714277605992,4095,215,27,0,296
125.16936801047996,3489,143,21,0,78
126.75664010143373,4095,172,24,0,178
128.41038326523267,4095,186,25,0,220
130.13923584925942,3918,161,23,0,136
131.8631187826395,4095,535,52,0,704
133.43641150346957,4095,172,24,0,174
135.1048608160345,4095,175,24,0,194
136.6625914889155,4095,796,74,0,910
138.4291758153122,4095,212,26,0,276
140.1059061049018,3844,158,23,0,48
141.67467536602635,4095,315,34,0,468
143.34496314066928,4095,688,65,0,820
144.96849872497842,4095,191,26,0,240
146.75158292148262,4095,237,28,0,340
148.3828905809205,4095,377,39,0,550
150.10325298190583,4095,274,31,0,404
151.60032545553986,4095,625,59,0,762
153.4092802326195,4095,214,27,0,282
154.9949617368402,4095,183,25,0,212
156.66085361666046,4067,167,24,0,166
158.408462882624,4095,174,24,0,196
159.97549239301588,4095,311,35,0,460
161.64312619378325,3965,163,23,0,144
163.28037039376795,4095,175,24,0,186
165.07114401529543,4074,168,24,0,156
166.75595718820114,4095,704,66,0,820
168.439851632691,4095,211,26,0,282
170.15819936105981,3882,159,23,0,142
171.90622006042395,4095,182,25,0,196
173.7453387590358,4095,287,33,0,430
175.47689357434865,4095,670,64,0,792
177.1279886382399,3998,165,23,0,154
178.82198881322984,4095,168,24,0,138
180.56688913190737,4095,218,27,0,300
182.20804194931407,4095,176,24,0,208
184.00343090144452,4095,298,33,0,450
185.7885094715748,3734,153,22,0,106
187.47612334787846,3879,158,23,0,112
189.1328889215365,4095,172,24,0,180
190.74513844097964,4095,455,46,0,644
192.5125572659308,3872,159,23,0,146
194.1867055222392,4095,222,27,0,312
195.78800272778608,4095,310,34,0,472
197.50092941662297,4095,321,35,0,486
199.11569986317772,4095,224,27,0,316
200.86794409935828,3821,157,23,0,72
202.37784392712638,4095,222,27,0,312
203.98711894301232,4095,212,26,0,284
205.74152821523603,4095,326,35,0,482
207.52083145000506,4095,197,26,0,258
209.13121849379968,4095,189,25,0,228
210.85194706940092,4095,281,32,0,418
212.36032275483012,4095,255,30,0,372
213.99316713260487,4095,243,29,0,352
215.75051856040955,4095,202,26,0,272
217.39913959929254,4095,176,24,0,180
219.10918681323528,3892,159,23,0,122
220.84861952112988,4095,384,40,0,554
222.67413541593123,4095,268,31,0,392
224.3278168271063,4095,203,26,0,258
225.96038504235912,4095,329,36,0,490
227.67279473680537,4095,236,28,0,344
229.4465861347271,3389,139,21,0,28
231.17269734374713,4095,207,26,0,276
232.90087989030872,4095,377,39,0,546
234.6306526493281,4095,259,30,0,384
236.30529851245228,4095,629,60,0,766
237.9913517103996,4095,223,28,0,308
239.68710205482785,4093,168,24,0,160
241.35350894450676,4095,253,29,0,374
242.98807040485553,4095,206,26,0,280
244.8207223152276,4095,260,30,0,380
246.41402392159216,4095,230,28,0,330
248.14135682152119,3548,146,22,0,68
249.87638297781814,4095,429,44,0,606
251.3534139660187,4095,178,24,0,192
253.03293708816636,4095,179,25,0,192
254.7606918103993,4095,200,26,0,272
256.30988342151977,4095,321,35,0,480
258.0579750674078,3721,152,23,0,52
259.73287295002956,3670,151,22,0,106
261.39851161523256,4095,185,25,0,212
263.03026524581946,4095,224,27,0,324
264.7218996937154,3882,160,23,0,154
266.4599155711476,4095,234,28,0,338
268.13830542599317,4095,277,31,0,420
269.70947461843025,4095,191,25,0,242
271.3774504676694,4095,176,24,0,188
272.9472885086434,4095,1261,111,0,1102
274.6277284482494,4023,165,24,0,152
276.2848849260481,3703,152,23,0,118
277.965101144393,4095,264,30,0,398
279.73636058473494,4095,323,35,0,484
281.387952699326,3891,160,23,0,122
283.14200480422005,3556,145,22,0,50
284.7741484083235,4095,231,28,0,334
286.2642496826593,4095,199,26,0,258
287.9792870035162,4095,209,26,0,270
289.58489487704355,4095,188,25,0,228
291.3172221528366,4095,252,29,0,368
292.87083420413546,4095,179,25,0,198
294.62739082984626,4031,166,23,0,154
296.3913913895376,4095,281,32,0,422
298.0458256555721,4095,174,24,0,192
299.8050313270651,4095,206,26,0,276
301.4281845771475,3695,151,23,0,48
303.1371533458587,4095,336,36,0,492
304.79908388888,3593,147,22,0,66
306.48988783266395,4095,301,33,0,458
308.21847786044236,3699,152,22,0,98
309.9415482048644,4095,300,34,0,456
311.6541471576784,4095,283,32,0,418
313.3562302243663,4095,234,28,0,338
315.18912406044547,4095,212,26,0,288
316.86937729862984,4095,227,28,0,322
318.5811409750022,4095,356,37,0,528
320.27478369371966,3699,152,22,0,116
321.9494641771307,4095,170,24,0,176
323.6426007159753,4095,329,35,0,484
325.2723144881893,4095,196,26,0,246
326.9430646360852,3630,149,22,0,48
328.5590009028092,4095,284,32,0,424
330.30113520484883,3581,146,22,0,90
331.96457732713316,3732,153,22,0,64
333.75314591871575,3732,153,23,0,120
335.51756693120115,4095,298,33,0,444
337.2005095027853,3798,156,23,0,136
338.6885751382215,4095,271,31,0,410
340.16146178892814,4095,176,24,0,198
341.82848477642983,4095,308,34,0,468
343.5358291604789,4095,234,28,0,332
345.2162374826148,4095,428,44,0,612
347.05128091108054,3347,137,21,0,34
348.80749450274743,4095,315,35,0,466
350.4734015993308,3957,162,23,0,162
352.25578685698565,3474,142,22,0,56
353.8219190937234,3588,147,22,0,68
355.4948688375298,4095,310,34,0,466
357.24318164098077,3920,161,23,0,138
359.0045491263736,4081,168,24,0,150
360.7547685507452,3495,143,21,0,30
362.47786114376504,3604,148,22,0,38
364.1570661708247,4050,166,23,0,146
365.85042335349135,4095,191,25,0,222
367.7210758604342,4095,218,27,0,298
369.38727822643705,4095,229,27,0,322
371.04195761249866,4095,208,26,0,274
372.61374305491336,4095,288,32,0,436
374.41342158266343,4095,209,26,0,282
376.0926796104759,4095,326,36,0,490
377.85786451247986,4095,225,27,0,310
379.5230077903252,4095,196,26,0,250
381.2819408881478,4095,238,28,0,336
383.071472599986,354,12,11,1,4095
384.7363278596895,4095,607,58,0,758
386.41846821596846,4095,174,24,0,170
387.9869041778147,4095,177,24,0,192
389.5507564173313,3549,145,22,0,86
391.1297156153014,4072,167,24,0,156
392.89385078824125,4095,187,25,0,228
394.63559986592736,4095,185,25,0,212
396.2830188771477,3946,162,23,0,122
398.0234415770974,3634,149,22,0,104
399.72777138545644,3705,152,22,0,64
401.53268212848343,4095,219,27,0,308
403.20002318755724,4095,266,31,0,386
404.8437990375096,4095,203,26,0,254
406.5434598569991,4095,250,29,0,374
408.1305411270587,3802,156,23,0,122
409.79160842637066,4095,324,35,0,476
411.4599246715661,3777,155,23,0,106
413.1915203857934,4095,176,24,0,188
414.8147270930931,4095,169,24,0,164
416.4509537826525,4095,262,31,0,388
418.1356812493177,4095,226,27,0,322
419.688270118786,4095,357,38,0,522
421.5161532819038,4095,192,25,0,230
423.22228881530464,3804,156,23,0,116
424.8724544440629,4087,168,24,0,176
426.5618900604313,4095,591,57,0,744
428.139153860393,4095,324,35,0,482
429.80483677983284,4095,254,29,0,376
431.52887224929873,4095,262,30,0,390
433.15783656109124,4095,213,26,0,302
434.8062064888654,3582,147,22,0,54
436.45027953607496,4093,168,24,0,170
438.2155325486092,4095,187,25,0,226
439.9419090853771,4095,215,26,0,300
441.6845555965556,4095,210,26,0,274
443.4193807374686,3745,154,22,0,98
445.1449933020631,4095,230,28,0,328
446.76759759371635,3556,146,22,0,34
448.48170203820337,4095,198,26,0,264
450.20290485280566,4095,215,27,0,298
451.8858573548496,4095,214,26,0,288
453.54269828263205,4095,273,31,0,410
455.20356629928574,4095,238,28,0,352
456.97259444440715,3998,164,23,0,158
458.6642827048199,4095,222,27,0,314
460.2584651528159,4095,338,37,0,512
461.890860909014,4095,337,36,0,486
463.6359111777274,4095,177,24,0,178
465.44512054370716,3698,152,23,0,60
467.1013829993317,4095,299,33,0,444
468.6681964270538,4095,299,33,0,444
470.24365291325375,4095,202,26,0,258
471.89837433677167,4095,253,30,0,366
473.5720233437605,3822,157,23,0,116
475.27300829370506,4095,212,27,0,282
476.90398616180755,4095,396,41,0,572
478.6338925631717,4095,241,29,0,352
480.28345310420264,4095,212,26,0,286
481.8146952104289,4095,182,25,0,208
483.54292123543564,4095,302,34,0,460
485.2551559993299,4095,176,24,0,154
486.9221101492876,4095,217,27,0,314
488.6445016214857,4095,351,37,0,522
490.33523905975744,4095,189,25,0,236
491.96192371461075,4095,258,30,0,374
493.701911171549,3448,142,21,0,48
495.2667196576949,4095,651,62,0,790
496.8897588812979,4095,176,24,0,172
498.5726420354331,4095,264,30,0,402
500.2466936687706,4095,235,28,0,332
501.8245564972749,4095,227,27,0,320
503.44929310760926,3508,144,22,0,34
505.207159364596,4095,238,28,0,350
506.8595345104113,4095,228,28,0,316
508.51314293267205,4095,173,24,0,178
510.17554807150736,3894,160,23,0,144
511.9203982722247,4095,218,27,0,302
513.5025362978922,4095,270,30,0,410
515.1975934326183,4095,283,32,0,426
516.8403859388782,4095,440,45,0,630
518.4646560437977,4095,193,26,0,230
520.1177335826214,4095,260,30,0,396
521.8573346812045,4095,373,39,0,568
523.5372135718353,3601,148,22,0,102
525.2714665923268,4095,336,37,0,508
526.9057147882413,4095,181,25,0,202
528.538440204924,4095,171,24,0,160
530.449085683329,4095,242,28,0,360
532.1068707660306,4095,266,30,0,388
533.7747935631778,4095,189,26,0,218
535.3789683778305,4095,271,31,0,410
537.0281485382002,3841,157,23,0,114
538.6130537211429,4095,174,24,0,180
540.393334368011,4095,198,26,0,242
542.0062708389014,4095,205,26,0,274
543.6779839853989,4095,308,34,0,450
545.3142355825985,3891,160,23,0,64
546.9558514434611,4095,190,25,0,234
548.6091430766974,4095,176,24,0,192
550.2022404721938,4095,198,26,0,264
551.8854671614245,3758,154,23,0,86
553.543611904839,4095,272,31,0,402
555.1407683180878,3857,158,23,0,68
556.9977892368333,4095,173,24,0,174
558.7023610271281,3962,163,24,0,140
560.4173659632215,4095,272,31,0,402
562.0275124055333,4095,184,25,0,214
563.7834665826522,4085,168,23,0,144
565.4647170993267,3476,142,21,0,50
567.1422374305548,4095,208,26,0,288
568.7526975846849,4095,202,26,0,272
570.4121210500598,4095,380,40,0,558
572.1466309645912,4095,197,26,0,224
573.6037039681105,4095,276,31,0,410
575.218757854891,4095,337,37,0,500
576.897538437508,4095,202,26,0,262
578.5179271881934,4095,313,34,0,466
580.1517689985922,4095,270,31,0,412
581.8560617881594,4095,194,26,0,250
583.5503187333234,3922,161,23,0,158
585.2557433514157,3820,157,23,0,106
586.8441080827033,4095,225,28,0,312
588.4618245430756,4095,336,36,0,502
590.1167701020604,4095,174,24,0,160
591.7741030993639,4095,462,46,0,634
593.4016646777745,4095,202,26,0,264
595.120600315975,4095,186,25,0,224
596.9232531326124,4095,228,27,0,324
598.52531243267,4095,251,29,0,362
600.2268045271048,3748,154,23,0,50
601.9340515541844,4095,1778,154,0,1222
603.6473513826495,4073,167,24,0,162
605.3689588635461,3895,160,23,0,118
607.143587343744,4095,221,27,0,306
608.8924450826598,4095,191,26,0,234
610.6108895937214,4095,220,27,0,308
612.1806445249822,4095,2261,196,0,1322
613.8046473284485,4095,1970,171,0,1260
615.6064180347603,4095,171,24,0,174
617.3430576992687,4095,169,24,0,170
618.8726499382174,4095,289,32,0,432
620.4941406048601,4095,644,61,0,786
622.0805188792292,4095,280,32,0,420
623.8393916882342,3589,147,22,0,50
625.5322059104219,4095,414,43,0,592
627.1957200659672,4095,187,25,0,218
628.865246024332,4095,219,27,0,312
630.5519373763818,4095,170,24,0,170
632.3248720625415,4095,277,32,0,404
633.9632879451383,4095,178,24,0,212
635.7176414242713,3719,153,22,0,66
637.4110612603836,3956,163,23,0,148
639.025959925726,4095,192,26,0,238
640.7309540368151,3959,162,23,0,120
642.346569055575,4095,216,27,0,302
644.0907042777399,4095,172,24,0,178
645.6468656492652,4095,194,26,0,244
647.4115436499706,4095,426,43,0,616
649.0396866326919,4095,171,24,0,176
650.5938378542196,4095,192,26,0,242
652.1866908660159,3584,147,22,0,58
653.8212628326146,4095,291,32,0,442
655.5044136875076,4095,2602,225,0,1382
657.139021471492,3842,157,23,0,138
658.8339094298426,4095,202,26,0,264
660.48836648406,4095,323,35,0,492
662.127129210392,4095,327,35,0,500
663.7704679603921,4095,258,30,0,384
665.4318638180848,4085,168,23,0,170
667.1192022938048,4095,300,33,0,444
668.7545319923665,4095,371,39,0,542
670.4056107271463,4095,173,23,0,138
672.1649747603806,3908,161,23,0,154
673.8832943048328,4095,270,31,0,400
675.4153812993318,4095,503,50,0,682
677.1264046486467,4095,186,25,0,230
678.7624301714823,4095,187,25,0,232
680.4534717270872,4095,267,31,0,388
682.084540002048,3987,163,23,0,120
683.705663960427,4095,190,25,0,234
685.2702320485841,4095,286,32,0,424
687.1310502659762,4095,189,25,0,242
688.8485369103728,4095,243,28,0,362
690.478916032589,4095,207,26,0,284
692.1233515881468,4095,352,38,0,522
693.8650440104539,4095,466,47,0,666
695.5899693277897,3701,152,22,0,88
697.3827601826051,4095,250,29,0,362
699.0250543882139,4095,212,27,0,290
700.6255590486107,4095,222,27,0,308
702.3058973660227,4095,182,25,0,208
703.9508190103807,4095,2121,183,0,1322
705.6901482049143,4095,647,61,0,784
707.370452965959,4095,210,26,0,290
709.0280448771082,4095,250,30,0,370
710.6989712826908,4095,417,43,0,580
712.3187521854416,4095,194,25,0,248
714.0867889048532,4095,232,28,0,322
715.8033404819435,3516,144,22,0,60
717.5983155207941,4095,197,26,0,246
719.4164148437558,4095,217,27,0,304
721.1225819465471,4095,172,24,0,178
722.8650905992836,4095,180,25,0,192
724.5443553049117,4095,200,26,0,256
726.1913575750077,4095,320,35,0,474
727.9091116937343,4095,231,28,0,336
729.575481629814,4095,203,26,0,258
731.3303322319407,4095,339,36,0,496
733.262231288245,4065,167,24,0,156
735.0805615166901,4095,181,25,0,196
736.8041092881467,3589,147,22,0,84
738.6153337882133,4095,193,25,0,244
740.3202309125336,4095,211,26,0,284
742.0108350992668,4095,2102,182,0,1308
743.5737374493619,4095,351,38,0,512
745.1963779274374,3766,155,22,0,122
746.8765000882559,4095,217,27,0,304
748.3912578993477,4095,172,24,0,178
750.0510905507253,3686,151,23,0,36
751.7488606825937,4095,283,32,0,432
753.3821104333038,4095,193,25,0,240
755.0544642159948,4095,183,25,0,216
756.69454210205,4095,172,24,0,172
758.3652413493255,4095,246,29,0,356
760.0195809381548,4095,331,35,0,516
761.641417616629,4095,284,32,0,434
763.2110160381999,4095,465,47,0,632
764.8551047104411,3755,154,22,0,72
766.4421811881475,4095,212,27,0,292
768.1303696049144,4095,289,32,0,436
769.749164288165,3524,144,22,0,66
771.4687157263979,4095,198,26,0,258
773.2136689139297,4095,196,26,0,256
774.9349855160108,4095,175,24,0,208
776.4989362680353,4095,293,33,0,436
778.1573924722616,4095,207,26,0,280
779.8858086159453,4095,175,24,0,192
781.6663062938023,4095,256,30,0,378
783.379561404814,4095,181,25,0,192
785.003067088197,4095,200,26,0,258
786.7740177992964,3732,153,23,0,64
788.5216998576652,4095,192,25,0,232
790.2346069604391,4095,198,26,0,260
791.9744039152283,4095,196,26,0,242
793.6120088110911,4095,180,25,0,210
795.3057478431147,4095,507,50,0,674
796.9096983659547,4095,252,30,0,364
798.4499781993218,4095,218,27,0,304
800.0528769603698,4095,200,26,0,266
801.7209600270726,3840,157,23,0,104
803.3881774548208,4095,231,28,0,326
805.16009385488,4095,213,27,0,288
806.7534035617718,4095,171,24,0,174
808.3592122867703,4095,184,25,0,216
809.9993665687507,4095,172,24,0,174
811.7400731423404,3511,144,21,0,30
813.364037893014,4095,292,33,0,428
815.0468278215267,4095,187,25,0,226
816.749647499295,4095,171,24,0,178
818.3701197277987,4095,218,27,0,306
819.9842902708333,4095,269,31,0,388
821.6087229833938,4095,246,29,0,366
823.2481906666653,3854,158,23,0,120
824.9542351104319,4095,390,40,0,562
826.6246339048957,4095,409,42,0,580
828.2724918660242,4061,166,23,0,158
829.8777905277675,4095,660,63,0,782
831.5016232159687,4095,189,26,0,224
833.1383495014161,4095,268,31,0,396
834.7960233771009,4095,178,25,0,190
836.4914655610919,4095,179,24,0,180
838.068595079123,4095,238,28,0,340
839.7101861326955,3673,150,22,0,106
841.2484545493498,4095,396,41,0,564
842.8410670785233,4095,583,56,0,726
844.5297138104215,4095,252,29,0,372
846.2717925222823,4095,176,24,0,190
847.9559658819344,3349,137,21,0,28
849.6138728604419,3815,156,23,0,50
851.2940551214851,4095,232,28,0,336
852.9549205548828,3535,145,22,0,104
854.630406668759,4095,216,27,0,296
856.3029457826633,4095,237,28,0,340
857.9060753083322,4095,173,24,0,170
859.5742332215887,4095,172,24,0,192
861.3260779159609,4095,184,25,0,210
863.1808611952001,4095,198,26,0,260
864.9520255882526,4095,266,30,0,392
866.6418186090887,3683,151,22,0,62
868.3423321611481,4095,174,24,0,176
869.9944845520658,4095,301,33,0,448
871.7359169180272,4095,290,33,0,436
873.3886349521345,4095,181,25,0,194
874.9862047729548,4095,196,26,0,256
876.7005626270548,3707,152,22,0,104
878.3371129819425,4095,343,37,0,502
879.9947360472288,4095,247,29,0,360
881.6061708451016,4095,178,24,0,192
883.3601949958829,4095,378,40,0,548
