time,ADC0,ADC2,ADC12,CPU_trigger,time/threshold
0.0020542191341519356,3516,146,23,0,50
1.6238617503549904,4095,189,26,0,248
3.0083060888573527,4095,186,26,0,238
4.470461621531285,4095,438,46,0,634
5.886150606907904,3917,163,24,0,172
7.454559610458091,4095,187,26,0,236
8.982710259733722,4095,202,26,0,276
10.513932815985754,4095,196,26,0,258
12.026370145147666,4095,215,28,0,308
13.391047716024332,3735,155,24,0,136
14.950268077780493,4095,225,29,0,338
16.423461620812304,4095,179,26,0,220
17.966952375369146,3514,146,23,0,36
19.508271498954855,4095,304,35,0,466
20.9141866795253,4095,234,29,0,348
22.458604942657985,3751,156,24,0,134
24.05736069381237,4095,232,29,0,348
25.51837391522713,4095,179,25,0,220
27.0802327968413,4095,214,27,0,310
28.536179364891723,3610,150,23,0,50
30.017144628451206,4095,235,29,0,390
31.47571714653168,4095,172,25,0,184
32.926837035105564,3936,163,24,0,168
34.3311008712044,4095,232,29,0,348
35.844487066031434,3467,143,23,0,32
37.34171586111188,4095,304,35,0,472
38.80357697082218,4095,333,37,0,516
40.30967812158633,3822,158,24,0,144
41.71098332083784,4095,186,26,0,236
43.11316066037398,3681,153,24,0,122
44.65835536841769,4095,232,29,0,340
46.186677501769736,4095,176,25,0,208
47.66976298787631,4095,445,47,0,618
49.167492512846366,4095,180,26,0,218
50.55596496560611,4095,469,48,0,652
52.164473533048294,4095,200,27,0,286
53.73223206005059,4095,320,36,0,490
55.11021711281501,4095,235,30,0,338
56.59263282676693,4095,297,34,0,458
58.11651662609074,4095,216,28,0,308
59.53641841560602,4095,2592,227,0,1392
60.907004677457735,4095,282,33,0,440
62.28394386568107,4095,176,25,0,208
63.65004520281218,4095,216,27,0,312
65.10184758680407,4095,314,36,0,484
66.59713757573627,4095,215,28,0,308
68.09068574232515,3875,161,24,0,150
69.55450921528973,4095,466,48,0,650
71.09715869510546,4095,211,28,0,294
72.61226443189662,3817,158,24,0,120
74.06428521533962,3653,152,23,0,112
75.55068220139947,4095,517,52,0,700
77.13378600834403,4095,171,25,0,188
78.65906866046134,4095,198,26,0,270
80.16748148121405,4095,305,35,0,482
81.82567250728607,3616,150,23,0,44
83.33261986845173,4095,189,27,0,232
84.82005613297224,4095,209,27,0,304
86.24237278162036,4095,485,50,0,674
87.66828718234319,4095,219,28,0,320
89.12832258234266,4095,652,64,0,810
